#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2022 04 22 21 00 999 99.0 99.0  2.56 13.33  9.65 231 9999.0  12.0  13.1 999.0 99.0 99.00
2022 04 22 21 30 999 99.0 99.0  2.36 14.29  8.81 235 9999.0  11.8  13.0 999.0 99.0 99.00
2022 04 22 22 00 999 99.0 99.0  2.60 13.33  8.94 234 9999.0  11.9  12.7 999.0 99.0 99.00
2022 04 22 22 30 999 99.0 99.0  2.39 15.38  8.67 233 9999.0  11.9  12.8 999.0 99.0 99.00
2022 04 22 23 00 999 99.0 99.0  2.29 14.29  8.30 226 9999.0  11.2  12.7 999.0 99.0 99.00
2022 04 22 23 30 999 99.0 99.0  2.25 15.38  8.25 225 9999.0  12.3  12.5 999.0 99.0 99.00
2022 04 23 00 00 999 99.0 99.0  2.32 15.38  8.43 222 9999.0  12.4  12.4 999.0 99.0 99.00
2022 04 23 00 30 999 99.0 99.0  2.32 12.50  8.50 237 9999.0  12.5  12.4 999.0 99.0 99.00
2022 04 23 01 00 999 99.0 99.0  2.42 15.38  8.99 232 9999.0  12.4  12.2 999.0 99.0 99.00
2022 04 23 01 30 999 99.0 99.0  2.39 15.38  8.91 232 9999.0  12.3  12.1 999.0 99.0 99.00
2022 04 23 02 00 999 99.0 99.0  2.33 15.38  9.10 233 9999.0  12.2  11.9 999.0 99.0 99.00
2022 04 23 02 30 999 99.0 99.0  2.57 15.38 10.02 231 9999.0  11.9  11.8 999.0 99.0 99.00
2022 04 23 03 00 999 99.0 99.0  2.12 15.38  9.10 238 9999.0  11.5  11.7 999.0 99.0 99.00
2022 04 23 03 30 999 99.0 99.0  2.51 15.38 10.27 237 9999.0  11.3  11.6 999.0 99.0 99.00
2022 04 23 04 00 999 99.0 99.0  2.33 15.38 10.42 233 9999.0  11.1  11.7 999.0 99.0 99.00
2022 04 23 04 30 999 99.0 99.0  2.16 13.33 10.17 235 9999.0  10.7  11.7 999.0 99.0 99.00
2022 04 23 05 00 999 99.0 99.0  2.02 15.38  9.85 234 9999.0  10.7  11.9 999.0 99.0 99.00
2022 04 23 05 30 999 99.0 99.0  1.98 15.38  9.90 232 9999.0  11.2  11.9 999.0 99.0 99.00
2022 04 23 06 00 999 99.0 99.0  2.17 15.38 10.34 239 9999.0  11.0  11.9 999.0 99.0 99.00
2022 04 23 06 30 999 99.0 99.0  2.40 15.38 10.64 233 9999.0  10.9  11.8 999.0 99.0 99.00
2022 04 23 07 00 999 99.0 99.0  2.40 14.29 10.40 232 9999.0  10.8  11.9 999.0 99.0 99.00
2022 04 23 07 30 999 99.0 99.0  2.32 15.38 10.18 231 9999.0  10.6  12.1 999.0 99.0 99.00
2022 04 23 08 00 999 99.0 99.0  2.64 12.50 10.85 240 9999.0  10.2  12.0 999.0 99.0 99.00
2022 04 23 08 30 999 99.0 99.0  2.53 15.38 10.54 236 9999.0  10.0  11.9 999.0 99.0 99.00
2022 04 23 09 00 999 99.0 99.0  2.52 15.38 10.44 234 9999.0   9.6  12.0 999.0 99.0 99.00
2022 04 23 09 30 999 99.0 99.0  2.58 14.29 10.78 236 9999.0   9.5  12.0 999.0 99.0 99.00
2022 04 23 10 00 999 99.0 99.0  2.24 12.50 10.18 238 9999.0   9.1  12.1 999.0 99.0 99.00
2022 04 23 10 30 999 99.0 99.0  2.44 14.29 10.68 236 9999.0   8.9  12.2 999.0 99.0 99.00
2022 04 23 11 00 999 99.0 99.0  2.41 15.38 10.53 235 9999.0   8.6  12.2 999.0 99.0 99.00
2022 04 23 11 30 999 99.0 99.0  2.53 15.38 10.59 233 9999.0   8.9  12.1 999.0 99.0 99.00
2022 04 23 12 00 999 99.0 99.0  2.50 13.33 10.56 239 9999.0   8.6  12.1 999.0 99.0 99.00
2022 04 23 12 30 999 99.0 99.0  2.66 13.33 10.81 238 9999.0   8.5  12.1 999.0 99.0 99.00
2022 04 23 13 00 999 99.0 99.0  2.51 15.38 10.74 238 9999.0   9.0  12.1 999.0 99.0 99.00
2022 04 23 13 30 999 99.0 99.0  2.58 14.29 10.37 236 9999.0   8.3  12.2 999.0 99.0 99.00
2022 04 23 14 00 999 99.0 99.0  2.72 14.29 10.88 237 9999.0   8.4  12.2 999.0 99.0 99.00
2022 04 23 14 30 999 99.0 99.0  2.53 15.38 10.31 231 9999.0   9.1  12.3 999.0 99.0 99.00
2022 04 23 15 00 999 99.0 99.0  2.30 13.33  9.75 239 9999.0   9.7  12.3 999.0 99.0 99.00
2022 04 23 15 30 999 99.0 99.0  2.40 12.50  9.69 236 9999.0   9.9  12.4 999.0 99.0 99.00
2022 04 23 16 00 999 99.0 99.0  2.37 12.50  9.76 235 9999.0  10.0  12.4 999.0 99.0 99.00
2022 04 23 16 30 999 99.0 99.0  2.18 13.33  9.51 229 9999.0  10.3  12.5 999.0 99.0 99.00
2022 04 23 17 00 999 99.0 99.0  2.17 11.11  9.48 239 9999.0  10.7  12.9 999.0 99.0 99.00
2022 04 23 17 30 999 99.0 99.0  2.33 12.50  9.78 233 9999.0  10.6  13.0 999.0 99.0 99.00
2022 04 23 18 00 999 99.0 99.0  2.14 13.33  9.41 231 9999.0  11.1  13.1 999.0 99.0 99.00
2022 04 23 18 30 999 99.0 99.0  2.10 14.29  9.40 230 9999.0  11.2  13.2 999.0 99.0 99.00
2022 04 23 19 00 999 99.0 99.0  2.21 14.29  9.67 233 9999.0  11.6  13.0 999.0 99.0 99.00
2022 04 23 19 30 999 99.0 99.0  2.18 12.50  9.33 237 9999.0  11.5  12.9 999.0 99.0 99.00
2022 04 23 20 00 999 99.0 99.0  2.24 12.50  9.28 235 9999.0  11.5  12.8 999.0 99.0 99.00
2022 04 23 20 30 999 99.0 99.0  1.98 13.33  8.40 231 9999.0  11.6  12.5 999.0 99.0 99.00
2022 04 23 21 00 999 99.0 99.0  1.75 13.33  7.43 227 9999.0  11.7  12.3 999.0 99.0 99.00
2022 04 23 21 30 999 99.0 99.0  1.76 14.29  7.29 226 9999.0  11.7  12.4 999.0 99.0 99.00
2022 04 23 22 00 999 99.0 99.0  1.80 11.11  7.22 244 9999.0  11.9  12.3 999.0 99.0 99.00
2022 04 23 22 30 999 99.0 99.0  1.79 11.76  6.93 248 9999.0  12.0  12.4 999.0 99.0 99.00
2022 04 23 23 00 999 99.0 99.0  1.75 11.11  6.76 243 9999.0  12.2  12.4 999.0 99.0 99.00
2022 04 23 23 30 999 99.0 99.0  1.75 14.29  6.80 237 9999.0  13.0  12.3 999.0 99.0 99.00
2022 04 24 00 00 999 99.0 99.0  1.73 13.33  6.54 241 9999.0  12.9  12.4 999.0 99.0 99.00
2022 04 24 00 30 999 99.0 99.0  1.78 11.76  6.54 240 9999.0  13.1  12.2 999.0 99.0 99.00
2022 04 24 01 00 999 99.0 99.0  1.87 13.33  7.33 236 9999.0  13.7  12.1 999.0 99.0 99.00
2022 04 24 01 30 999 99.0 99.0  1.82 13.33  7.77 241 9999.0  14.2  12.0 999.0 99.0 99.00
2022 04 24 02 00 999 99.0 99.0  1.75 11.76  7.54 241 9999.0  13.8  12.0 999.0 99.0 99.00
2022 04 24 02 30 999 99.0 99.0  1.66 13.33  7.79 236 9999.0  12.4  12.2 999.0 99.0 99.00
2022 04 24 03 00 999 99.0 99.0  1.64 11.76  7.94 243 9999.0  11.9  12.2 999.0 99.0 99.00
2022 04 24 03 30 999 99.0 99.0  1.69 13.33  8.09 238 9999.0  11.6  12.0 999.0 99.0 99.00
2022 04 24 04 00 999 99.0 99.0  1.48 13.33  7.84 230 9999.0  11.5  12.1 999.0 99.0 99.00
2022 04 24 04 30 999 99.0 99.0  1.64 13.33  8.84 236 9999.0  11.4  12.0 999.0 99.0 99.00
2022 04 24 05 00 999 99.0 99.0  1.58 13.33  8.28 230 9999.0  11.4  12.1 999.0 99.0 99.00
2022 04 24 05 30 999 99.0 99.0  1.74 12.50  8.70 235 9999.0  11.1  12.0 999.0 99.0 99.00
2022 04 24 06 00 999 99.0 99.0  1.59 13.33  7.99 230 9999.0  10.7  12.4 999.0 99.0 99.00
2022 04 24 07 00 999 99.0 99.0  1.73 13.33  8.39 226 9999.0  11.3  12.5 999.0 99.0 99.00
2022 04 24 07 30 999 99.0 99.0  1.51 12.50  8.03 234 9999.0  11.3  12.5 999.0 99.0 99.00
2022 04 24 08 00 999 99.0 99.0  1.61 12.50  8.27 229 9999.0  11.2  12.2 999.0 99.0 99.00
2022 04 24 08 30 999 99.0 99.0  1.69 14.29  8.36 231 9999.0  10.7  12.0 999.0 99.0 99.00
2022 04 24 09 00 999 99.0 99.0  1.68 13.33  8.46 234 9999.0  10.2  12.0 999.0 99.0 99.00
2022 04 24 09 30 999 99.0 99.0  1.88 13.33  8.82 230 9999.0  10.2  12.1 999.0 99.0 99.00
2022 04 24 10 00 999 99.0 99.0  1.71 12.50  8.49 235 9999.0   9.7  12.2 999.0 99.0 99.00
2022 04 24 10 30 999 99.0 99.0  1.65 13.33  8.52 234 9999.0   9.8  12.2 999.0 99.0 99.00
2022 04 24 11 00 999 99.0 99.0  1.63 13.33  8.27 235 9999.0   9.3  12.2 999.0 99.0 99.00
2022 04 24 11 30 999 99.0 99.0  1.57 13.33  8.15 236 9999.0   8.9  12.2 999.0 99.0 99.00
2022 04 24 12 00 999 99.0 99.0  1.53 12.50  8.05 237 9999.0   9.6  12.3 999.0 99.0 99.00
2022 04 24 12 30 999 99.0 99.0  1.57 13.33  8.30 236 9999.0   8.7  12.3 999.0 99.0 99.00
2022 04 24 13 00 999 99.0 99.0  1.52 13.33  7.61 233 9999.0   8.1  12.3 999.0 99.0 99.00
2022 04 24 13 30 999 99.0 99.0  1.52 10.53  7.85 247 9999.0 999.0  12.2 999.0 99.0 99.00
2022 04 24 14 00 999 99.0 99.0  1.63 13.33  7.81 238 9999.0   8.6  12.2 999.0 99.0 99.00
2022 04 24 14 30 999 99.0 99.0  1.50 12.50  7.24 236 9999.0   9.3  12.3 999.0 99.0 99.00
2022 04 24 15 00 999 99.0 99.0  1.63 12.50  7.83 237 9999.0  10.0  12.3 999.0 99.0 99.00
2022 04 24 15 30 999 99.0 99.0  1.60  8.70  7.36 245 9999.0  10.6  12.4 999.0 99.0 99.00
2022 04 24 16 00 999 99.0 99.0  1.61 10.53  7.60 242 9999.0  10.3  12.5 999.0 99.0 99.00
2022 04 24 16 30 999 99.0 99.0  1.54 11.11  7.35 238 9999.0   9.5  12.6 999.0 99.0 99.00
2022 04 24 17 00 999 99.0 99.0  1.52 11.76  7.19 235 9999.0  10.0  12.8 999.0 99.0 99.00
2022 04 24 17 30 999 99.0 99.0  1.65 12.50  7.41 234 9999.0   9.9  12.9 999.0 99.0 99.00
2022 04 24 18 00 999 99.0 99.0  1.56  9.09  7.12 243 9999.0  10.9  12.9 999.0 99.0 99.00
2022 04 24 18 30 999 99.0 99.0  1.55 11.11  7.22 244 9999.0  11.7  12.3 999.0 99.0 99.00
2022 04 24 19 00 999 99.0 99.0  1.53  8.33  6.83 247 9999.0  11.3  12.2 999.0 99.0 99.00
2022 04 24 19 30 999 99.0 99.0  1.57  9.09  6.76 244 9999.0  11.2  12.1 999.0 99.0 99.00
2022 04 24 20 00 999 99.0 99.0  1.50 12.50  6.66 230 9999.0  11.2  12.1 999.0 99.0 99.00
2022 04 24 20 30 999 99.0 99.0  1.44 12.50  6.05 228 9999.0  11.4  12.1 999.0 99.0 99.00
2022 04 24 21 00 999 99.0 99.0  1.47 11.76  5.99 235 9999.0  11.4  12.0 999.0 99.0 99.00
2022 04 24 21 30 999 99.0 99.0  1.47 11.11  5.72 243 9999.0  11.4  11.9 999.0 99.0 99.00
2022 04 24 22 00 999 99.0 99.0  1.43 10.53  5.46 246 9999.0  11.7  12.0 999.0 99.0 99.00
2022 04 24 22 30 999 99.0 99.0  1.49  9.52  5.67 247 9999.0  12.1  12.4 999.0 99.0 99.00
2022 04 24 23 00 999 99.0 99.0  1.48 11.76  5.61 244 9999.0  12.4  12.4 999.0 99.0 99.00
2022 04 24 23 30 999 99.0 99.0  1.40 10.00  5.74 246 9999.0  12.4  12.4 999.0 99.0 99.00
2022 04 25 00 00 999 99.0 99.0  1.38  9.09  5.75 247 9999.0  12.5  12.4 999.0 99.0 99.00
2022 04 25 00 30 999 99.0 99.0  1.38 11.76  5.88 248 9999.0  12.7  12.3 999.0 99.0 99.00
2022 04 25 01 00 999 99.0 99.0  1.34 12.50  5.72 238 9999.0  12.7  12.2 999.0 99.0 99.00
2022 04 25 01 30 999 99.0 99.0  1.37 18.18  6.16 198 9999.0  13.8  12.1 999.0 99.0 99.00
2022 04 25 02 00 999 99.0 99.0  1.32 18.18  6.37 207 9999.0  12.5  12.1 999.0 99.0 99.00
2022 04 25 02 30 999 99.0 99.0  1.27 11.76  6.62 244 9999.0  12.1  12.0 999.0 99.0 99.00
2022 04 25 03 00 999 99.0 99.0  1.33 18.18  7.14 225 9999.0  11.9  12.1 999.0 99.0 99.00
2022 04 25 03 30 999 99.0 99.0  1.26 18.18  6.93 219 9999.0  11.7  12.1 999.0 99.0 99.00
2022 04 25 04 00 999 99.0 99.0  1.23 18.18  6.55 225 9999.0  11.6  12.1 999.0 99.0 99.00
2022 04 25 04 30 999 99.0 99.0  1.19 18.18  6.98 228 9999.0  11.4  12.0 999.0 99.0 99.00
2022 04 25 05 00 999 99.0 99.0  1.28 18.18  7.26 218 9999.0  11.4  12.0 999.0 99.0 99.00
2022 04 25 05 30 999 99.0 99.0  1.19 18.18  6.89 219 9999.0  11.3  12.1 999.0 99.0 99.00
2022 04 25 06 00 999 99.0 99.0  1.23 16.67  7.43 217 9999.0  11.2  12.1 999.0 99.0 99.00
2022 04 25 06 30 999 99.0 99.0  1.42 16.67  8.76 222 9999.0  11.1  12.1 999.0 99.0 99.00
2022 04 25 07 00 999 99.0 99.0  1.46 16.67  8.63 230 9999.0  11.0  12.4 999.0 99.0 99.00
2022 04 25 07 30 999 99.0 99.0  1.49 16.67  9.16 234 9999.0  11.1  12.4 999.0 99.0 99.00
2022 04 25 08 00 999 99.0 99.0  1.72 16.67 10.16 236 9999.0  10.6  12.4 999.0 99.0 99.00
2022 04 25 08 30 999 99.0 99.0  1.74 16.67  9.74 227 9999.0  10.6  12.4 999.0 99.0 99.00
2022 04 25 09 00 999 99.0 99.0  1.59 16.67  9.56 224 9999.0  10.4  12.3 999.0 99.0 99.00
2022 04 25 09 30 999 99.0 99.0  2.05 16.67 11.35 231 9999.0  10.1  12.3 999.0 99.0 99.00
2022 04 25 10 00 999 99.0 99.0  1.82 16.67 10.35 226 9999.0  10.0  12.3 999.0 99.0 99.00
2022 04 25 10 30 999 99.0 99.0  1.72 16.67  9.59 227 9999.0   9.8  12.3 999.0 99.0 99.00
2022 04 25 11 00 999 99.0 99.0  1.57 16.67  8.86 231 9999.0 999.0  12.2 999.0 99.0 99.00
2022 04 25 12 00 999 99.0 99.0  1.93 16.67 10.43 230 9999.0   9.7  12.2 999.0 99.0 99.00
2022 04 25 12 30 999 99.0 99.0  1.90 15.38 10.10 232 9999.0   9.5  12.3 999.0 99.0 99.00
2022 04 25 13 00 999 99.0 99.0  1.79 16.67  9.59 227 9999.0   9.4  12.3 999.0 99.0 99.00
2022 04 25 13 30 999 99.0 99.0  1.68 16.67  8.95 219 9999.0   9.6  12.4 999.0 99.0 99.00
2022 04 25 14 00 999 99.0 99.0  1.81 15.38  9.56 229 9999.0   9.7  12.4 999.0 99.0 99.00
2022 04 25 14 30 999 99.0 99.0  1.61 16.67  8.85 228 9999.0   9.6  12.4 999.0 99.0 99.00
2022 04 25 15 00 999 99.0 99.0  1.63 15.38  8.62 232 9999.0   9.8  12.4 999.0 99.0 99.00
2022 04 25 15 30 999 99.0 99.0  1.75 15.38  9.57 229 9999.0   9.7  12.4 999.0 99.0 99.00
2022 04 25 16 00 999 99.0 99.0  1.68 16.67  9.79 229 9999.0   9.1  12.5 999.0 99.0 99.00
2022 04 25 16 30 999 99.0 99.0  1.69 16.67  9.83 219 9999.0   9.2  12.6 999.0 99.0 99.00
2022 04 25 17 00 999 99.0 99.0  1.61 14.29  9.47 231 9999.0   9.5  12.7 999.0 99.0 99.00
2022 04 25 17 30 999 99.0 99.0  1.64 16.67  9.31 221 9999.0 999.0  12.8 999.0 99.0 99.00
2022 04 25 18 00 999 99.0 99.0  1.83 16.67 10.27 223 9999.0  10.0  13.2 999.0 99.0 99.00
2022 04 25 18 30 999 99.0 99.0  1.50 16.67  9.11 229 9999.0   9.7  13.0 999.0 99.0 99.00
2022 04 25 19 00 999 99.0 99.0  1.71 16.67  9.92 225 9999.0  11.1  13.1 999.0 99.0 99.00
2022 04 25 19 30 999 99.0 99.0  1.85 16.67 10.12 223 9999.0  11.9  12.9 999.0 99.0 99.00
2022 04 25 20 00 999 99.0 99.0  1.71 14.29  8.37 232 9999.0  12.1  12.7 999.0 99.0 99.00
2022 04 25 20 30 999 99.0 99.0  2.07 15.38  9.34 229 9999.0  12.2  12.7 999.0 99.0 99.00
2022 04 25 21 00 999 99.0 99.0  1.90 16.67  8.58 229 9999.0  12.4  12.6 999.0 99.0 99.00
2022 04 25 21 30 999 99.0 99.0  1.64 16.67  7.25 214 9999.0  12.8  12.6 999.0 99.0 99.00
2022 04 25 22 00 999 99.0 99.0  1.69 16.67  7.16 217 9999.0  13.2  12.6 999.0 99.0 99.00
2022 04 25 22 30 999 99.0 99.0  1.58 16.67  7.17 217 9999.0  14.6  12.9 999.0 99.0 99.00
2022 04 25 23 00 999 99.0 99.0  1.68 16.67  7.84 216 9999.0  14.4  12.9 999.0 99.0 99.00
2022 04 25 23 30 999 99.0 99.0  1.64 15.38  7.81 218 9999.0  14.8  13.3 999.0 99.0 99.00
2022 04 26 00 00 999 99.0 99.0  1.61 15.38  7.47 230 9999.0  14.0  13.2 999.0 99.0 99.00
2022 04 26 00 30 999 99.0 99.0  1.72 15.38  8.04 224 9999.0  14.3  13.1 999.0 99.0 99.00
2022 04 26 01 00 999 99.0 99.0  1.64 15.38  7.37 226 9999.0  14.2  12.9 999.0 99.0 99.00
2022 04 26 01 30 999 99.0 99.0  1.86 15.38  8.20 230 9999.0  13.4  12.7 999.0 99.0 99.00
2022 04 26 02 00 999 99.0 99.0  1.67 15.38  7.81 231 9999.0  13.1  12.6 999.0 99.0 99.00
2022 04 26 02 30 999 99.0 99.0  1.67 15.38  8.03 234 9999.0  13.3  12.4 999.0 99.0 99.00
2022 04 26 03 00 999 99.0 99.0  1.72 15.38  9.10 238 9999.0  12.8  12.6 999.0 99.0 99.00
2022 04 26 03 30 999 99.0 99.0  1.51 14.29  8.37 238 9999.0  12.3  12.4 999.0 99.0 99.00
2022 04 26 04 00 999 99.0 99.0  1.58 15.38  9.05 224 9999.0  12.3  12.5 999.0 99.0 99.00
2022 04 26 04 30 999 99.0 99.0  1.65 15.38  9.56 233 9999.0  14.1  12.5 999.0 99.0 99.00
2022 04 26 05 00 999 99.0 99.0  1.69 14.29  9.76 235 9999.0  11.7  12.4 999.0 99.0 99.00
2022 04 26 05 30 999 99.0 99.0  1.62 15.38  9.95 226 9999.0  13.7  12.8 999.0 99.0 99.00
2022 04 26 06 00 999 99.0 99.0  1.75 15.38 10.72 226 9999.0  12.9  12.7 999.0 99.0 99.00
2022 04 26 06 30 999 99.0 99.0  1.78 15.38 10.24 226 9999.0  13.1  13.0 999.0 99.0 99.00
2022 04 26 07 00 999 99.0 99.0  1.82 15.38 10.43 232 9999.0  12.5  13.0 999.0 99.0 99.00
2022 04 26 07 30 999 99.0 99.0  1.77 15.38 10.10 225 9999.0  11.8  13.3 999.0 99.0 99.00
2022 04 26 08 00 999 99.0 99.0  2.00 14.29 10.39 231 9999.0  11.1  13.1 999.0 99.0 99.00
2022 04 26 08 30 999 99.0 99.0  1.73 14.29  9.54 234 9999.0  10.5  13.2 999.0 99.0 99.00
2022 04 26 09 00 999 99.0 99.0  1.45 14.29  8.93 228 9999.0  10.9  13.2 999.0 99.0 99.00
2022 04 26 09 30 999 99.0 99.0  1.76 14.29  9.93 232 9999.0  11.0  13.2 999.0 99.0 99.00
2022 04 26 10 00 999 99.0 99.0  1.73 14.29  9.77 232 9999.0  10.4  13.2 999.0 99.0 99.00
2022 04 26 10 30 999 99.0 99.0  1.88 15.38 10.07 227 9999.0  11.0  13.1 999.0 99.0 99.00
2022 04 26 11 00 999 99.0 99.0  1.86 14.29 10.09 232 9999.0  10.9  12.9 999.0 99.0 99.00
2022 04 26 11 30 999 99.0 99.0  1.91 15.38 10.48 224 9999.0  10.5  12.9 999.0 99.0 99.00
2022 04 26 12 00 999 99.0 99.0  1.86 12.50  9.70 236 9999.0  10.4  12.9 999.0 99.0 99.00
2022 04 26 12 30 999 99.0 99.0  1.85 14.29  9.72 232 9999.0  10.4  12.8 999.0 99.0 99.00
2022 04 26 13 00 999 99.0 99.0  1.68 14.29  9.23 233 9999.0  10.3  12.8 999.0 99.0 99.00
2022 04 26 13 30 999 99.0 99.0  1.70 14.29  9.41 227 9999.0  10.3  12.9 999.0 99.0 99.00
2022 04 26 14 00 999 99.0 99.0  1.74 12.50  9.56 237 9999.0  10.2  12.7 999.0 99.0 99.00
2022 04 26 14 30 999 99.0 99.0  1.74 14.29  9.22 230 9999.0  10.5  12.4 999.0 99.0 99.00
2022 04 26 15 00 999 99.0 99.0  1.83 14.29  9.41 230 9999.0  10.6  12.4 999.0 99.0 99.00
2022 04 26 15 30 999 99.0 99.0  1.75 13.33  8.97 235 9999.0  10.7  12.4 999.0 99.0 99.00
2022 04 26 16 00 999 99.0 99.0  1.89 14.29  9.18 234 9999.0  10.8  12.2 999.0 99.0 99.00
2022 04 26 16 30 999 99.0 99.0  1.70 14.29  8.57 230 9999.0  11.4  12.4 999.0 99.0 99.00
2022 04 26 17 00 999 99.0 99.0  1.77 14.29  8.52 235 9999.0  11.7  12.6 999.0 99.0 99.00
2022 04 26 17 30 999 99.0 99.0  1.80 14.29  8.23 231 9999.0  13.0  12.6 999.0 99.0 99.00
2022 04 26 18 00 999 99.0 99.0  1.83 14.29  7.42 231 9999.0  12.2  12.4 999.0 99.0 99.00
2022 04 26 18 30 999 99.0 99.0  1.98 13.33  7.34 235 9999.0  12.1  12.1 999.0 99.0 99.00
2022 04 26 19 00 999 99.0 99.0  1.92 13.33  7.04 237 9999.0  12.0  12.0 999.0 99.0 99.00
2022 04 26 19 30 999 99.0 99.0  1.84 14.29  6.66 228 9999.0  11.8  12.1 999.0 99.0 99.00
2022 04 26 20 00 999 99.0 99.0  1.66 12.50  6.07 241 9999.0  11.8  12.0 999.0 99.0 99.00
2022 04 26 20 30 999 99.0 99.0  1.67 13.33  5.97 229 9999.0  11.8  12.0 999.0 99.0 99.00
2022 04 26 21 00 999 99.0 99.0  1.70 16.67  5.93 197 9999.0  11.8  12.0 999.0 99.0 99.00
2022 04 26 21 30 999 99.0 99.0  1.68 13.33  5.93 239 9999.0  11.9  12.1 999.0 99.0 99.00
2022 04 26 22 00 999 99.0 99.0  1.69 13.33  5.62 238 9999.0  12.0  12.1 999.0 99.0 99.00
2022 04 26 22 30 999 99.0 99.0  1.73 14.29  5.80 239 9999.0  12.1  12.0 999.0 99.0 99.00
2022 04 26 23 00 999 99.0 99.0  1.72 13.33  5.84 236 9999.0  12.2  11.9 999.0 99.0 99.00
2022 04 26 23 30 999 99.0 99.0  1.76 12.50  5.94 242 9999.0  12.1  11.7 999.0 99.0 99.00
2022 04 27 00 00 999 99.0 99.0  1.77 13.33  5.72 233 9999.0  12.3  11.5 999.0 99.0 99.00
2022 04 27 00 30 999 99.0 99.0  1.70 11.76  6.00 245 9999.0  11.9  11.4 999.0 99.0 99.00
2022 04 27 01 00 999 99.0 99.0  1.57 12.50  5.98 243 9999.0  12.2  11.2 999.0 99.0 99.00
2022 04 27 01 30 999 99.0 99.0  1.64 13.33  6.41 237 9999.0  12.0  10.9 999.0 99.0 99.00
2022 04 27 02 00 999 99.0 99.0  1.63 12.50  6.55 245 9999.0  12.0  10.7 999.0 99.0 99.00
2022 04 27 02 30 999 99.0 99.0  1.61 13.33  6.73 242 9999.0  11.6  10.7 999.0 99.0 99.00
2022 04 27 03 00 999 99.0 99.0  1.50 12.50  7.32 247 9999.0  11.0  10.7 999.0 99.0 99.00
2022 04 27 03 30 999 99.0 99.0  1.42 12.50  7.22 243 9999.0  10.7  10.8 999.0 99.0 99.00
2022 04 27 04 00 999 99.0 99.0  1.41 13.33  7.44 236 9999.0  10.3  10.7 999.0 99.0 99.00
2022 04 27 04 30 999 99.0 99.0  1.40 11.76  7.79 244 9999.0  10.1  11.2 999.0 99.0 99.00
2022 04 27 05 00 999 99.0 99.0  1.57 12.50  8.65 240 9999.0   9.9  11.1 999.0 99.0 99.00
2022 04 27 05 30 999 99.0 99.0  1.57 13.33  8.62 235 9999.0   9.9  11.2 999.0 99.0 99.00
2022 04 27 06 00 999 99.0 99.0  1.36 13.33  7.80 236 9999.0   9.6  11.3 999.0 99.0 99.00
2022 04 27 06 30 999 99.0 99.0  1.54 12.50  8.42 237 9999.0   9.5  12.7 999.0 99.0 99.00
2022 04 27 07 00 999 99.0 99.0  1.65 12.50  8.56 237 9999.0   9.3  12.5 999.0 99.0 99.00
2022 04 27 07 30 999 99.0 99.0  1.61 12.50  8.33 237 9999.0   9.7  12.4 999.0 99.0 99.00
2022 04 27 08 00 999 99.0 99.0  1.84 12.50  8.54 237 9999.0   9.2  12.3 999.0 99.0 99.00
2022 04 27 08 30 999 99.0 99.0  1.93 11.76  8.76 241 9999.0   9.4  12.2 999.0 99.0 99.00
2022 04 27 09 00 999 99.0 99.0  1.81 11.76  8.35 240 9999.0   9.4  12.2 999.0 99.0 99.00
2022 04 27 09 30 999 99.0 99.0  1.74 11.11  8.15 244 9999.0   9.1  12.1 999.0 99.0 99.00
2022 04 27 10 00 999 99.0 99.0  1.74 11.76  7.91 238 9999.0   8.8  12.2 999.0 99.0 99.00
2022 04 27 10 30 999 99.0 99.0  1.82 12.50  7.94 241 9999.0   8.9  12.2 999.0 99.0 99.00
2022 04 27 11 00 999 99.0 99.0  1.79 13.33  8.12 236 9999.0   8.6  12.2 999.0 99.0 99.00
2022 04 27 11 30 999 99.0 99.0  1.72 11.76  7.77 241 9999.0   7.7  12.2 999.0 99.0 99.00
2022 04 27 12 00 999 99.0 99.0  1.79 12.50  8.01 241 9999.0   8.2  12.2 999.0 99.0 99.00
2022 04 27 12 30 999 99.0 99.0  1.79 12.50  7.89 239 9999.0   8.1  12.2 999.0 99.0 99.00
2022 04 27 13 00 999 99.0 99.0  1.71 13.33  8.04 236 9999.0   7.7  12.2 999.0 99.0 99.00
2022 04 27 13 30 999 99.0 99.0  1.69 13.33  8.07 237 9999.0   7.6  12.1 999.0 99.0 99.00
2022 04 27 14 00 999 99.0 99.0  1.74 12.50  8.20 236 9999.0   8.3  12.1 999.0 99.0 99.00
2022 04 27 14 30 999 99.0 99.0  1.78 12.50  8.11 240 9999.0   8.8  12.1 999.0 99.0 99.00
2022 04 27 15 00 999 99.0 99.0  1.67 12.50  7.84 236 9999.0   9.5  12.1 999.0 99.0 99.00
2022 04 27 15 30 999 99.0 99.0  1.83 11.76  8.00 242 9999.0  10.4  12.1 999.0 99.0 99.00
2022 04 27 16 00 999 99.0 99.0  1.78 12.50  7.88 238 9999.0  10.4  12.2 999.0 99.0 99.00
2022 04 27 16 30 999 99.0 99.0  1.74 11.11  8.31 242 9999.0  10.1  12.4 999.0 99.0 99.00
2022 04 27 17 00 999 99.0 99.0  1.73 12.50  7.71 239 9999.0  10.5  12.6 999.0 99.0 99.00
